titleId,ordering,title,region,language,types,attributes,isOriginalTitle,tconst,titleType,primaryTitle,originalTitle,isAdult,startYear,endYear,runtimeMinutes,genres,averageRating,numVotes
tt0088333,9,Up the Creek,\N,\N,original,\N,1,tt0088333,movie,Up the Creek,Up the Creek,0.0,1984,\N,96,Comedy,5.7,2869.0
tt0088445,5,Zappa,\N,\N,original,\N,1,tt0088445,movie,Zappa,Zappa,0.0,1983,\N,103,"Comedy,Drama,Romance",7.3,2348.0
tt0088568,4,Misfits of Science,\N,\N,original,\N,1,tt0088568,tvSeries,Misfits of Science,Misfits of Science,0.0,1985,1986,60,"Adventure,Comedy,Sci-Fi",7.3,816.0
tt0088619,3,The Super Powers Team: Galactic Guardians,\N,\N,original,\N,1,tt0088619,tvSeries,The Super Powers Team: Galactic Guardians,The Super Powers Team: Galactic Guardians,0.0,1985,\N,30,"Adventure,Animation,Fantasy",7.6,573.0
tt0088621,5,Taggart,\N,\N,original,\N,1,tt0088621,tvSeries,Taggart,Taggart,0.0,1983,2010,120,"Crime,Drama,Mystery",7.2,1204.0
tt0088722,1,The Angelic Conversation,\N,\N,original,\N,1,tt0088722,movie,The Angelic Conversation,The Angelic Conversation,0.0,1985,\N,77,Drama,6.1,659.0
tt0089271,25,Le avventure dell'incredibile Ercole,\N,\N,original,\N,1,tt0089271,movie,The Adventures of Hercules,Le avventure dell'incredibile Ercole,0.0,1985,\N,88,"Adventure,Fantasy",4.1,1018.0
tt0089680,1,New Wave Hookers,\N,\N,original,\N,1,tt0089680,movie,New Wave Hookers,New Wave Hookers,1.0,1985,\N,90,"Adult,Comedy,Fantasy",6.8,537.0
tt0089918,2,Richard Pryor: Live and Smokin',\N,\N,original,\N,1,tt0089918,movie,Richard Pryor: Live and Smokin',Richard Pryor: Live and Smokin',0.0,1971,\N,48,"Comedy,Documentary",6.6,932.0
tt0090424,8,Edge of Darkness,\N,\N,original,\N,1,tt0090424,tvMiniSeries,Edge of Darkness,Edge of Darkness,0.0,1985,1985,307,"Crime,Drama,Mystery",8.4,3312.0
tt0090523,5,Siskel & Ebert & the Movies,\N,\N,original,\N,1,tt0090523,tvSeries,At the Movies,Siskel & Ebert & the Movies,0.0,1986,2010,30,Talk-Show,8.6,1713.0
tt0090636,18,El amor brujo,\N,\N,original,\N,1,tt0090636,movie,El amor brujo,El amor brujo,0.0,1986,\N,100,"Drama,Music",7.0,747.0
tt0090793,2,Captain EO,\N,\N,original,\N,1,tt0090793,short,Captain EO,Captain EO,0.0,1986,\N,17,"Adventure,Fantasy,Musical",6.5,3717.0
tt0091200,6,Bal na vodi,\N,\N,original,\N,1,tt0091200,movie,Hey Babu Riba,Bal na vodi,0.0,1985,\N,112,"Drama,Romance",7.6,735.0
tt0091219,3,Hotshot,\N,\N,original,\N,1,tt0091219,movie,Hotshot,Hotshot,0.0,1986,\N,99,"Drama,Sport",5.5,268.0
tt0091406,11,Liàn liàn fengchén,\N,\N,original,\N,1,tt0091406,movie,Dust in the Wind,Liàn liàn fengchén,0.0,1986,\N,109,"Drama,Romance",7.7,1948.0
tt0091541,2,The Money Pit,\N,\N,original,\N,1,tt0091541,movie,The Money Pit,The Money Pit,0.0,1986,\N,91,Comedy,6.4,47083.0
tt0091814,18,Quicksilver,\N,\N,original,\N,1,tt0091814,movie,Quicksilver,Quicksilver,0.0,1986,\N,105,"Crime,Drama,Thriller",5.7,4199.0
tt0092068,5,Tenue de soirée,\N,\N,original,\N,1,tt0092068,movie,Ménage,Tenue de soirée,0.0,1986,\N,84,"Comedy,Crime,Drama",7.0,2354.0
tt0092086,5,¡Three Amigos!,\N,\N,original,\N,1,tt0092086,movie,¡Three Amigos!,¡Three Amigos!,0.0,1986,\N,104,"Comedy,Western",6.5,64086.0
tt0092206,4,The Whistle Blower,\N,\N,original,\N,1,tt0092206,movie,The Whistle Blower,The Whistle Blower,0.0,1986,\N,100,Thriller,6.2,1843.0
tt0092214,9,Wildcats,\N,\N,original,\N,1,tt0092214,movie,Wildcats,Wildcats,0.0,1986,\N,106,"Comedy,Sport",6.0,11254.0
tt0092400,23,Married with Children,\N,\N,original,\N,1,tt0092400,tvSeries,Married... with Children,Married with Children,0.0,1987,1997,22,Comedy,8.0,91503.0
tt0092744,16,Cheerleader Camp,\N,\N,original,\N,1,tt0092744,movie,Cheerleader Camp,Cheerleader Camp,0.0,1988,\N,89,"Comedy,Horror,Thriller",4.8,2857.0
tt0092904,6,Dogs in Space,\N,\N,original,\N,1,tt0092904,movie,Dogs in Space,Dogs in Space,0.0,1986,\N,103,Drama,6.6,1086.0
tt0092995,15,L'iniziazione,\N,\N,original,\N,1,tt0092995,movie,What Every Frenchwoman Wants,L'iniziazione,0.0,1986,\N,95,Comedy,5.7,938.0
tt0093058,25,Full Metal Jacket,\N,\N,original,\N,1,tt0093058,movie,Full Metal Jacket,Full Metal Jacket,0.0,1987,\N,116,"Drama,War",8.3,626816.0
tt0093239,2,I've Heard the Mermaids Singing,\N,\N,original,\N,1,tt0093239,movie,I've Heard the Mermaids Singing,I've Heard the Mermaids Singing,0.0,1987,\N,81,"Comedy,Drama",6.8,1336.0
tt0093334,3,Kampen om den røde ko,\N,\N,original,\N,1,tt0093334,movie,The Fight for the Red Cow,Kampen om den røde ko,0.0,1987,\N,85,Comedy,4.9,438.0
tt0093379,2,Lady Beware,\N,\N,original,\N,1,tt0093379,movie,Lady Beware,Lady Beware,0.0,1987,\N,108,Thriller,5.9,804.0
tt0094050,2,Stranded,\N,\N,original,\N,1,tt0094050,movie,Stranded,Stranded,0.0,1987,\N,80,Sci-Fi,5.4,345.0
tt0094481,8,Home and Away,\N,\N,original,\N,1,tt0094481,tvSeries,Home and Away,Home and Away,0.0,1988,\N,22,"Drama,Romance",5.0,5180.0
tt0094588,5,GatorBait II: Cajun Justice,\N,\N,original,\N,1,tt0094588,video,GatorBait II: Cajun Justice,GatorBait II: Cajun Justice,0.0,1988,\N,99,Action,4.3,252.0
tt0094597,11,976-EVIL,\N,\N,original,\N,1,tt0094597,movie,976-EVIL,976-EVIL,0.0,1988,\N,92,"Comedy,Horror",5.1,4401.0
tt0094701,13,Bad Dreams,\N,\N,original,\N,1,tt0094701,movie,Bad Dreams,Bad Dreams,0.0,1988,\N,80,"Horror,Thriller",5.7,3139.0
tt0094819,4,Buster,\N,\N,original,\N,1,tt0094819,movie,Buster,Buster,0.0,1988,\N,91,"Comedy,Crime,Drama",5.8,3069.0
tt0094824,10,Caddyshack II,\N,\N,original,\N,1,tt0094824,movie,Caddyshack II,Caddyshack II,0.0,1988,\N,98,"Comedy,Sport",3.8,14186.0
tt0094828,8,Camille Claudel,\N,\N,original,\N,1,tt0094828,movie,Camille Claudel,Camille Claudel,0.0,1988,\N,175,"Biography,Drama,History",7.3,5762.0
tt0094868,1,Chocolat,\N,\N,original,\N,1,tt0094868,movie,Chocolat,Chocolat,0.0,1988,\N,105,Drama,7.3,2538.0
tt0095012,2,Diabel,\N,\N,original,\N,1,tt0095012,movie,The Devil,Diabel,0.0,1972,\N,119,"Drama,History,Horror",7.1,1516.0
tt0095098,1,Incident at Raven's Gate,\N,\N,original,\N,1,tt0095098,movie,Incident at Raven's Gate,Incident at Raven's Gate,0.0,1988,\N,94,"Drama,Mystery,Sci-Fi",5.4,441.0
tt0095296,19,Hero and the Terror,\N,\N,original,\N,1,tt0095296,movie,Hero and the Terror,Hero and the Terror,0.0,1988,\N,96,"Action,Crime,Drama",5.3,3128.0
tt0095360,10,Imagine: John Lennon,\N,\N,original,\N,1,tt0095360,movie,Imagine: John Lennon,Imagine: John Lennon,0.0,1988,\N,100,"Biography,Documentary,Music",7.9,4277.0
tt0095379,8,Intruder,\N,\N,original,\N,1,tt0095379,movie,Intruder,Intruder,0.0,1989,\N,83,"Horror,Thriller",6.3,6660.0
tt0095444,4,Killer Klowns from Outer Space,\N,\N,original,\N,1,tt0095444,movie,Killer Klowns from Outer Space,Killer Klowns from Outer Space,0.0,1988,\N,88,"Comedy,Horror,Sci-Fi",6.2,30171.0
tt0095489,15,The Land Before Time,\N,\N,original,\N,1,tt0095489,movie,The Land Before Time,The Land Before Time,0.0,1988,\N,69,"Adventure,Animation,Drama",7.4,74945.0
tt0095778,1,On Our Own,\N,\N,original,\N,1,tt0095778,tvMovie,On Our Own,On Our Own,0.0,1988,\N,84,"Drama,Family",6.6,430.0
tt0095836,5,Patty Hearst,\N,\N,original,\N,1,tt0095836,movie,Patty Hearst,Patty Hearst,0.0,1988,\N,108,"Biography,Drama",6.2,1248.0
tt0095922,8,Psycho Cop,\N,\N,original,\N,1,tt0095922,movie,Psycho Cop,Psycho Cop,0.0,1989,\N,87,Horror,4.7,966.0
tt0096340,13,The Unholy,\N,\N,original,\N,1,tt0096340,movie,The Unholy,The Unholy,0.0,1988,\N,102,Horror,5.0,1407.0
tt0096356,1,Uznik zamka If,\N,\N,original,\N,1,tt0096356,tvSeries,Uznik zamka If,Uznik zamka If,0.0,1988,\N,236,"Adventure,Drama,History",7.2,402.0
tt0096543,9,Beetlejuice,\N,\N,original,\N,1,tt0096543,tvSeries,Beetlejuice,Beetlejuice,0.0,1989,1991,22,"Adventure,Animation,Comedy",7.3,6296.0
tt0096985,2,Brotherhood of the Rose,\N,\N,original,\N,1,tt0096985,tvMiniSeries,Brotherhood of the Rose,Brotherhood of the Rose,0.0,1989,1989,240,Thriller,7.0,740.0
tt0106684,2,Deadfall,\N,\N,original,\N,1,tt0106684,movie,Deadfall,Deadfall,0.0,1993,\N,98,"Crime,Drama",4.0,2690.0
tt0106834,7,Even Cowgirls Get the Blues,\N,\N,original,\N,1,tt0106834,movie,Even Cowgirls Get the Blues,Even Cowgirls Get the Blues,0.0,1993,\N,95,"Comedy,Drama,Romance",4.4,6811.0
tt0107242,3,Jack Be Nimble,\N,\N,original,\N,1,tt0107242,movie,Jack Be Nimble,Jack Be Nimble,0.0,1993,\N,95,"Horror,Thriller",6.2,393.0
tt0107443,12,Lost in Yonkers,\N,\N,original,\N,1,tt0107443,movie,Lost in Yonkers,Lost in Yonkers,0.0,1993,\N,114,"Comedy,Drama",6.8,2471.0
tt0107450,4,Love in Limbo,\N,\N,original,\N,1,tt0107450,movie,Love in Limbo,Love in Limbo,0.0,1993,\N,95,Comedy,5.3,290.0
tt0107762,9,Out for Blood,\N,\N,original,\N,1,tt0107762,movie,Out for Blood,Out for Blood,0.0,1992,\N,90,Action,5.1,304.0
tt0107952,3,The Return of Jafar,\N,\N,original,\N,1,tt0107952,video,Aladdin and the Return of Jafar,The Return of Jafar,0.0,1994,\N,69,"Adventure,Animation,Comedy",5.9,24736.0
tt0108253,6,Sunset Grill,\N,\N,original,\N,1,tt0108253,movie,Sunset Grill,Sunset Grill,0.0,1993,\N,103,Thriller,4.9,343.0
tt0108348,2,To Sleep with a Vampire,\N,\N,original,\N,1,tt0108348,movie,To Sleep with a Vampire,To Sleep with a Vampire,0.0,1993,\N,81,"Drama,Horror,Romance",5.6,390.0
tt0108593,18,Wong Fei Hung V: Tit gai dau ng gung,\N,\N,original,\N,1,tt0108593,movie,Last Hero in China,Wong Fei Hung V: Tit gai dau ng gung,0.0,1993,\N,111,"Action,Comedy,History",6.7,2978.0
tt0108611,1,Xin nan xiong nan di,\N,\N,original,\N,1,tt0108611,movie,He Ain't Heavy... He's My Father,Xin nan xiong nan di,0.0,1993,\N,97,"Drama,Fantasy",7.1,326.0
tt0108636,2,Younger and Younger,\N,\N,original,\N,1,tt0108636,movie,Younger and Younger,Younger and Younger,0.0,1993,\N,99,"Comedy,Drama,Fantasy",5.3,420.0
tt0108768,9,Fantaghirò 4,\N,\N,original,\N,1,tt0108768,tvMovie,The Cave of the Golden Rose 4,Fantaghirò 4,0.0,1994,\N,200,"Fantasy,Romance",6.6,815.0
tt0108800,3,Heartbreak High,\N,\N,original,\N,1,tt0108800,tvSeries,Heartbreak High,Heartbreak High,0.0,1994,1999,50,Drama,7.8,2432.0
tt0109000,1,00 Schneider - Jagd auf Nihil Baxter,\N,\N,original,\N,1,tt0109000,movie,00 Schneider - Jagd auf Nihil Baxter,00 Schneider - Jagd auf Nihil Baxter,0.0,1994,\N,90,Comedy,7.1,2357.0
tt0109059,3,Ai no shinsekai,\N,\N,original,\N,1,tt0109059,movie,Ai no shinsekai,Ai no shinsekai,0.0,1994,\N,115,"Drama,Romance",6.1,353.0
tt0109425,6,A Christmas Romance,\N,\N,original,\N,1,tt0109425,tvMovie,A Christmas Romance,A Christmas Romance,0.0,1994,\N,94,"Comedy,Drama,Family",6.2,696.0
tt0109542,1,Dark Angel: The Ascent,\N,\N,original,\N,1,tt0109542,video,Dark Angel: The Ascent,Dark Angel: The Ascent,0.0,1994,\N,81,"Horror,Romance",6.0,783.0
tt0109811,14,The Flight of the Dove,\N,\N,original,\N,1,tt0109811,movie,The Spy Within,The Flight of the Dove,0.0,1995,\N,87,Thriller,4.8,309.0
tt0109813,32,The Flintstones,\N,\N,original,\N,1,tt0109813,movie,The Flintstones,The Flintstones,0.0,1994,\N,91,"Comedy,Family,Fantasy",4.9,71608.0
tt0110073,14,Wong Fei Hung chi neung: Lung shing chim pa,\N,\N,original,\N,1,tt0110073,movie,Once Upon a Time in China V,Wong Fei Hung chi neung: Lung shing chim pa,0.0,1994,\N,101,Action,6.1,743.0
tt0110116,24,Immortal Beloved,\N,\N,original,\N,1,tt0110116,movie,Immortal Beloved,Immortal Beloved,0.0,1994,\N,121,"Biography,Drama,Music",7.5,22011.0
tt0110134,3,Indecent Behavior II,\N,\N,original,\N,1,tt0110134,movie,Indecent Behavior II,Indecent Behavior II,0.0,1994,\N,89,"Drama,Mystery,Thriller",4.0,359.0
tt0110168,5,It Runs in the Family,\N,\N,original,\N,1,tt0110168,movie,It Runs in the Family,It Runs in the Family,0.0,1994,\N,85,"Comedy,Family",5.6,1363.0
tt0110543,6,Model by Day,\N,\N,original,\N,1,tt0110543,tvMovie,Model by Day,Model by Day,0.0,1994,\N,100,"Action,Crime,Drama",4.9,374.0
tt0110623,6,Naked in New York,\N,\N,original,\N,1,tt0110623,movie,Naked in New York,Naked in New York,0.0,1993,\N,95,"Comedy,Romance",5.6,1464.0
tt0111156,1,Sharpe's Company,\N,\N,original,\N,1,tt0111156,tvMovie,Sharpe's Company,Sharpe's Company,0.0,1994,\N,100,"Action,Adventure,History",7.9,2433.0
tt0111222,9,Spiando Marina,\N,\N,original,\N,1,tt0111222,movie,The Smile of the Fox,Spiando Marina,0.0,1992,\N,86,Thriller,4.6,316.0
tt0111255,15,The Specialist,\N,\N,original,\N,1,tt0111255,movie,The Specialist,The Specialist,0.0,1994,\N,110,"Action,Crime,Drama",5.6,59477.0
tt0111569,4,Unveiled,\N,\N,original,\N,1,tt0111569,movie,Unveiled,Unveiled,0.0,1994,\N,103,"Action,Drama,Thriller",5.3,281.0
tt0111804,1,Martin Lawrence: You So Crazy,\N,\N,original,\N,1,tt0111804,movie,Martin Lawrence: You So Crazy,Martin Lawrence: You So Crazy,0.0,1994,\N,84,"Comedy,Documentary",6.7,857.0
tt0111856,9,À la folie,\N,\N,original,\N,1,tt0111856,movie,"Six Days, Six Nights",À la folie,0.0,1994,\N,98,"Comedy,Drama,Mystery",5.6,332.0
tt0111899,4,Bramwell,\N,\N,original,\N,1,tt0111899,tvSeries,Bramwell,Bramwell,0.0,1995,1998,54,Drama,8.0,667.0
tt0111942,6,"Dr. Katz, Professional Therapist",\N,\N,original,\N,1,tt0111942,tvSeries,"Dr. Katz, Professional Therapist","Dr. Katz, Professional Therapist",0.0,1995,2002,30,"Animation,Comedy",7.5,4866.0
tt0112104,9,Nowhere Man,\N,\N,original,\N,1,tt0112104,tvSeries,Nowhere Man,Nowhere Man,0.0,1995,1996,44,"Action,Drama,Mystery",8.3,1582.0
tt0112302,16,Tom and Huck,\N,\N,original,\N,1,tt0112302,movie,Tom and Huck,Tom and Huck,0.0,1995,\N,97,"Adventure,Comedy,Drama",5.5,9269.0
tt0112369,3,Animal Instincts III,\N,\N,original,\N,1,tt0112369,video,Animal Instincts III,Animal Instincts III,0.0,1996,\N,96,"Drama,Thriller",3.8,284.0
tt0112408,5,Attack of the 60 Foot Centerfold,\N,\N,original,\N,1,tt0112408,movie,Attack of the 60 Foot Centerfold,Attack of the 60 Foot Centerfold,0.0,1995,\N,84,"Action,Adventure,Comedy",3.7,780.0
tt0112427,4,An Awfully Big Adventure,\N,\N,original,\N,1,tt0112427,movie,An Awfully Big Adventure,An Awfully Big Adventure,0.0,1995,\N,112,"Comedy,Drama,Romance",6.0,2446.0
tt0112437,13,The Babysitter's Seduction,\N,\N,original,\N,1,tt0112437,tvMovie,The Babysitter's Seduction,The Babysitter's Seduction,0.0,1996,\N,85,"Drama,Thriller",5.6,1050.0
tt0118591,2,97 Ga yau hei si,\N,\N,original,\N,1,tt0118591,movie,"All's Well, Ends Well 1997",97 Ga yau hei si,0.0,1997,\N,90,"Comedy,Family",6.2,829.0
tt0118631,6,The Apocalypse,\N,\N,original,\N,1,tt0118631,movie,The Apocalypse,The Apocalypse,0.0,1997,\N,96,"Action,Sci-Fi",4.3,326.0
tt0118645,5,Assault on Devil's Island,\N,\N,original,\N,1,tt0118645,tvMovie,Assault on Devil's Island,Assault on Devil's Island,0.0,1997,\N,96,"Action,Adventure,Thriller",4.0,891.0
tt0118697,8,The Beneficiary,\N,\N,original,\N,1,tt0118697,tvMovie,The Beneficiary,The Beneficiary,0.0,1997,\N,97,"Drama,Thriller",6.2,358.0
tt0118748,6,Boogie Boy,\N,\N,original,\N,1,tt0118748,movie,Boogie Boy,Boogie Boy,0.0,1998,\N,104,"Crime,Thriller",5.1,547.0
tt0118763,11,The Boys Club,\N,\N,original,\N,1,tt0118763,movie,The Boys Club,The Boys Club,0.0,1996,\N,90,"Adventure,Crime,Drama",6.3,1084.0
tt0118782,6,A Brooklyn State of Mind,\N,\N,original,\N,1,tt0118782,movie,A Brooklyn State of Mind,A Brooklyn State of Mind,0.0,1998,\N,89,"Action,Crime,Drama",5.6,338.0
tt0118829,13,Cats Don't Dance,\N,\N,original,\N,1,tt0118829,movie,Cats Don't Dance,Cats Don't Dance,0.0,1997,\N,75,"Animation,Comedy,Family",6.9,6640.0
tt0118859,6,City of Industry,\N,\N,original,\N,1,tt0118859,movie,City of Industry,City of Industry,0.0,1997,\N,97,"Crime,Drama,Thriller",6.1,5487.0
tt0118956,27,Deep Rising,\N,\N,original,\N,1,tt0118956,movie,Deep Rising,Deep Rising,0.0,1998,\N,106,"Action,Adventure,Horror",6.1,31479.0
tt0119225,13,Gridlock'd,\N,\N,original,\N,1,tt0119225,movie,Gridlock'd,Gridlock'd,0.0,1997,\N,91,"Comedy,Crime,Drama",6.9,13933.0
tt0119227,10,Snow White: A Tale of Terror,\N,\N,original,\N,1,tt0119227,movie,Snow White: A Tale of Terror,Snow White: A Tale of Terror,0.0,1997,\N,100,"Fantasy,Horror",6.2,9424.0
tt0119314,19,The Horse Whisperer,\N,\N,original,\N,1,tt0119314,movie,The Horse Whisperer,The Horse Whisperer,0.0,1998,\N,169,"Drama,Romance,Western",6.6,37197.0
tt0119427,3,Judaai,\N,\N,original,\N,1,tt0119427,movie,Judaai,Judaai,0.0,1997,\N,167,"Drama,Romance",6.1,1970.0
tt0119764,1,Natural Enemy,\N,\N,original,\N,1,tt0119764,video,Natural Enemy,Natural Enemy,0.0,1996,\N,88,"Crime,Drama,Horror",5.1,525.0
tt0119820,4,Ogifta par ...en film som skiljer sig,\N,\N,original,\N,1,tt0119820,movie,Ogifta par ...en film som skiljer sig,Ogifta par ...en film som skiljer sig,0.0,1997,\N,90,"Comedy,Drama,Romance",5.8,1179.0
tt0119878,5,Pequeno Dicionário Amoroso,\N,\N,original,\N,1,tt0119878,movie,Little Book of Love,Pequeno Dicionário Amoroso,0.0,1997,\N,91,"Comedy,Romance",6.7,504.0
tt0120027,10,The Apocalypse Watch,\N,\N,original,\N,1,tt0120027,tvMovie,The Apocalypse Watch,The Apocalypse Watch,0.0,1997,\N,240,Drama,4.4,255.0
tt0120244,8,Sunday,\N,\N,original,\N,1,tt0120244,movie,Sunday,Sunday,0.0,1997,\N,91,"Drama,Romance",6.8,609.0
tt0120487,6,Weapons of Mass Distraction,\N,\N,original,\N,1,tt0120487,tvMovie,Weapons of Mass Distraction,Weapons of Mass Distraction,0.0,1997,\N,100,"Comedy,Crime,Drama",6.2,726.0
tt0120773,18,The Odd Couple II,\N,\N,original,\N,1,tt0120773,movie,The Odd Couple II,The Odd Couple II,0.0,1998,\N,97,"Adventure,Comedy",6.5,8670.0
tt0120786,22,The Patriot,\N,\N,original,\N,1,tt0120786,movie,The Patriot,The Patriot,0.0,1998,\N,90,"Action,Thriller",4.2,11263.0
tt0122130,1,Khesht va Ayeneh,\N,\N,original,\N,1,tt0122130,movie,Brick and Mirror,Khesht va Ayeneh,0.0,1965,\N,126,Drama,7.7,403.0
tt0122136,13,Yabu no naka no kuroneko,\N,\N,original,\N,1,tt0122136,movie,Kuroneko,Yabu no naka no kuroneko,0.0,1968,\N,99,"Drama,Horror",7.7,5448.0
tt0122662,1,The Plow That Broke the Plains,\N,\N,original,\N,1,tt0122662,short,The Plow That Broke the Plains,The Plow That Broke the Plains,0.0,1936,\N,25,"Documentary,Drama,History",6.2,604.0
tt0122685,4,"Riti, magie nere e segrete orge nel trecento...",\N,\N,original,\N,1,tt0122685,movie,The Reincarnation of Isabel,"Riti, magie nere e segrete orge nel trecento...",0.0,1973,\N,98,Horror,5.0,694.0
tt0123119,4,"Is This Goodbye, Charlie Brown?",\N,\N,original,\N,1,tt0123119,tvShort,"Is This Goodbye, Charlie Brown?","Is This Goodbye, Charlie Brown?",0.0,1983,\N,24,"Animation,Comedy,Family",7.7,566.0
tt0123224,6,Pigen og millionæren,\N,\N,original,\N,1,tt0123224,movie,The Girl and the Playboy,Pigen og millionæren,0.0,1965,\N,101,"Comedy,Family",6.6,498.0
tt0124958,1,Periodistas,\N,\N,original,\N,1,tt0124958,tvSeries,Periodistas,Periodistas,0.0,1998,2002,70,"Comedy,Drama,Romance",5.6,270.0
tt0125144,1,Himala,\N,\N,original,\N,1,tt0125144,movie,Himala,Himala,0.0,1982,\N,124,Drama,7.9,366.0
tt0126387,4,Legion,\N,\N,original,\N,1,tt0126387,tvMovie,Legion,Legion,0.0,1998,\N,97,"Action,Horror,Sci-Fi",4.7,454.0
tt0127952,3,Unmade Beds,\N,\N,original,\N,1,tt0127952,movie,Unmade Beds,Unmade Beds,0.0,1997,\N,95,"Comedy,Drama",6.7,304.0
tt0130887,1,Die Musterknaben,\N,\N,original,\N,1,tt0130887,movie,Die Musterknaben,Die Musterknaben,0.0,1997,\N,91,"Comedy,Crime,Drama",7.1,687.0
tt0132905,8,El coronel no tiene quien le escriba,\N,\N,original,\N,1,tt0132905,movie,No One Writes to the Colonel,El coronel no tiene quien le escriba,0.0,1999,\N,118,Drama,6.6,986.0
tt0133313,1,Night of the Living Bread,\N,\N,original,\N,1,tt0133313,short,Night of the Living Bread,Night of the Living Bread,0.0,1990,\N,8,"Comedy,Horror,Short",6.1,493.0
tt0133906,4,Kummeli kultakuume,\N,\N,original,\N,1,tt0133906,movie,Kummeli Goldrush,Kummeli kultakuume,0.0,1997,\N,96,Comedy,7.3,3291.0
tt0135095,1,Life on Earth,\N,\N,original,\N,1,tt0135095,tvSeries,Life on Earth,Life on Earth,0.0,1979,\N,702,Documentary,9.1,2460.0
tt0137320,7,Le Rouge et Le Noir,\N,\N,original,\N,1,tt0137320,tvMovie,The Red and the Black,Le Rouge et Le Noir,0.0,1997,\N,200,"Adventure,Drama,Romance",7.7,409.0
tt0142342,24,Big Daddy,\N,\N,original,\N,1,tt0142342,movie,Big Daddy,Big Daddy,0.0,1999,\N,93,"Comedy,Drama",6.4,188585.0
tt0144397,2,My Summer with Des,\N,\N,original,\N,1,tt0144397,tvMovie,My Summer with Des,My Summer with Des,0.0,1998,\N,82,"Comedy,Romance,Sport",7.0,324.0
tt0149367,3,Where the Money Is,\N,\N,original,\N,1,tt0149367,movie,Where the Money Is,Where the Money Is,0.0,2000,\N,89,"Comedy,Crime,Drama",6.2,5029.0
tt0150153,2,Closure,\N,\N,original,\N,1,tt0150153,video,Closure,Closure,0.0,1997,\N,91,"Documentary,Music",9.2,854.0
tt0151047,2,In a Savage Land,\N,\N,original,\N,1,tt0151047,movie,In a Savage Land,In a Savage Land,0.0,1999,\N,115,"Adventure,Drama",6.3,420.0
tt0151582,1,The Minus Man,\N,\N,original,\N,1,tt0151582,movie,The Minus Man,The Minus Man,0.0,1999,\N,111,"Crime,Drama,Mystery",6.1,6102.0
tt0151738,7,Never Been Kissed,\N,\N,original,\N,1,tt0151738,movie,Never Been Kissed,Never Been Kissed,0.0,1999,\N,107,"Comedy,Drama,Romance",6.0,78862.0
tt0152058,1,Prednosta stanice,\N,\N,original,\N,1,tt0152058,movie,Prednosta stanice,Prednosta stanice,0.0,1941,\N,\N,Comedy,7.7,298.0
tt0153992,6,You Lucky Dog,\N,\N,original,\N,1,tt0153992,tvMovie,You Lucky Dog,You Lucky Dog,0.0,1998,\N,89,"Comedy,Family,Fantasy",4.7,519.0
tt0155716,12,Voyage of Terror,\N,\N,original,\N,1,tt0155716,tvMovie,Voyage of Terror,Voyage of Terror,0.0,1998,\N,89,"Action,Drama,Thriller",4.2,351.0
tt0156226,3,Pop Up Video,\N,\N,original,\N,1,tt0156226,tvSeries,Pop Up Video,Pop Up Video,0.0,1997,\N,30,Music,7.0,1084.0
tt0157913,6,La Cucaracha,\N,\N,original,\N,1,tt0157913,movie,La Cucaracha,La Cucaracha,0.0,1998,\N,95,"Comedy,Crime,Drama",6.0,325.0
tt0158560,7,The Concert for Bangladesh,\N,\N,original,\N,1,tt0158560,movie,The Concert for Bangladesh,The Concert for Bangladesh,0.0,1972,\N,103,"Documentary,Music",8.2,1398.0
tt0159097,23,The Virgin Suicides,\N,\N,original,\N,1,tt0159097,movie,The Virgin Suicides,The Virgin Suicides,0.0,1999,\N,97,"Drama,Romance",7.2,136667.0
tt0161292,5,Bleeder,\N,\N,original,\N,1,tt0161292,movie,Bleeder,Bleeder,0.0,1999,\N,98,"Crime,Drama",6.8,6464.0
tt0163069,1,Losing Control,\N,\N,original,\N,1,tt0163069,movie,Losing Control,Losing Control,0.0,1998,\N,93,"Mystery,Romance,Thriller",4.4,306.0
tt0163989,3,Die Brut des Bösen,\N,\N,original,\N,1,tt0163989,movie,Roots of Evil,Die Brut des Bösen,0.0,1979,\N,85,"Action,Crime,Drama",3.9,285.0
tt0164711,5,Kærlighed ved første hik,\N,\N,original,\N,1,tt0164711,movie,Kærlighed ved første hik,Kærlighed ved første hik,0.0,1999,\N,85,Comedy,6.1,2315.0
tt0165497,4,Stenka Razin,\N,\N,original,\N,1,tt0165497,short,Stenka Razin,Stenka Razin,0.0,1908,\N,10,"History,Short",4.9,256.0
tt0165982,32,Sinbad: Legend of the Seven Seas,\N,\N,original,\N,1,tt0165982,movie,Sinbad: Legend of the Seven Seas,Sinbad: Legend of the Seven Seas,0.0,2003,\N,86,"Adventure,Animation,Family",6.7,45821.0
tt0169514,12,Witchblade,\N,\N,original,\N,1,tt0169514,tvMovie,Witchblade,Witchblade,0.0,2000,\N,94,"Action,Crime,Drama",5.5,2057.0
tt0169621,1,Wild Iris,\N,\N,original,\N,1,tt0169621,tvMovie,Wild Iris,Wild Iris,0.0,2001,\N,93,Drama,6.2,414.0
tt0170982,5,Mortal Kombat: Conquest,\N,\N,original,\N,1,tt0170982,tvSeries,Mortal Kombat: Conquest,Mortal Kombat: Conquest,0.0,1998,1999,40,"Action,Adventure,Fantasy",6.3,3892.0
